ID,Y
tr6764,0
tr6765,0
tr6766,0
tr6767,0
tr6768,0
tr6769,0
tr6770,0
tr6771,0
tr6772,0
tr6773,0
tr6774,1
tr6775,1
tr6776,0
tr6777,1
tr6778,0
tr6779,0
tr6780,0
tr6781,0
tr6782,0
tr6783,0
tr6784,0
tr6785,0
tr6786,0
tr6787,0
tr6788,0
tr6789,0
tr6790,0
tr6791,0
tr6792,0
tr6793,0
tr6794,1
tr6795,0
tr6796,0
tr6797,1
tr6798,0
tr6799,0
tr6800,0
tr6801,0
tr6802,0
tr6803,0
tr6804,0
tr6805,0
tr6806,0
tr6807,0
tr6808,0
tr6809,0
tr6810,0
tr6811,0
tr6812,0
tr6813,0
tr6814,0
tr6815,0
tr6816,0
tr6817,0
tr6818,0
tr6819,0
tr6820,0
tr6821,0
tr6822,0
tr6823,0
tr6824,0
tr6825,0
tr6826,0
tr6827,0
tr6828,0
tr6829,0
tr6830,0
tr6831,0
tr6832,0
tr6833,0
tr6834,0
tr6835,0
tr6836,0
tr6837,0
tr6838,0
tr6839,0
tr6840,0
tr6841,0
tr6842,0
tr6843,0
tr6844,0
tr6845,0
tr6846,0
tr6847,0
tr6848,0
tr6849,0
tr6850,0
tr6851,0
tr6852,0
tr6853,0
tr6854,0
tr6855,0
tr6856,0
tr6857,0
tr6858,0
tr6859,0
tr6860,0
tr6861,0
tr6862,0
tr6863,0
tr6864,0
tr6865,0
tr6866,0
tr6867,0
tr6868,0
tr6869,0
tr6870,0
tr6871,0
tr6872,0
tr6873,0
tr6874,0
tr6875,0
tr6876,0
tr6877,0
tr6878,0
tr6879,0
tr6880,0
tr6881,0
tr6882,0
tr6883,0
tr6884,0
tr6885,0
tr6886,0
tr6887,0
tr6888,0
tr6889,1
tr6890,0
tr6891,1
tr6892,0
tr6893,0
tr6894,0
tr6895,0
tr6896,0
tr6897,0
tr6898,0
tr6899,0
tr6900,0
tr6901,0
tr6902,1
tr6903,0
tr6904,0
tr6905,0
tr6906,0
tr6907,0
tr6908,0
tr6909,0
tr6910,0
tr6911,0
tr6912,0
tr6913,0
tr6914,0
tr6915,0
tr6916,0
tr6917,0
tr6918,0
tr6919,0
tr6920,0
tr6921,0
tr6922,0
tr6923,0
tr6924,0
tr6925,0
tr6926,0
tr6927,1
tr6928,0
tr6929,0
tr6930,0
tr6931,0
tr6932,0
tr6933,0
tr6934,0
tr6935,1
tr6936,0
tr6937,0
tr6938,0
tr6939,0
tr6940,0
tr6941,0
tr6942,0
tr6943,0
tr6944,0
tr6945,0
tr6946,0
tr6947,0
tr6948,0
tr6949,0
tr6950,0
tr6951,0
tr6952,0
tr6953,0
tr6954,0
tr6955,0
tr6956,0
tr6957,0
tr6958,0
tr6959,0
tr6960,0
tr6961,0
tr6962,0
tr6963,0
tr6964,0
tr6965,0
tr6966,0
tr6967,0
tr6968,0
tr6969,0
tr6970,0
tr6971,0
tr6972,0
tr6973,0
tr6974,1
tr6975,0
tr6976,0
tr6977,0
tr6978,0
tr6979,0
tr6980,0
tr6981,0
tr6982,0
tr6983,0
tr6984,0
tr6985,0
tr6986,0
tr6987,0
tr6988,0
tr6989,0
tr6990,0
tr6991,0
tr6992,0
tr6993,0
tr6994,1
tr6995,1
tr6996,0
tr6997,1
tr6998,0
tr6999,0
tr7000,0
tr7001,0
tr7002,0
tr7003,0
tr7004,0
tr7005,1
tr7006,0
tr7007,0
tr7008,0
tr7009,0
tr7010,0
tr7011,0
tr7012,0
tr7013,0
tr7014,0
tr7015,0
tr7016,0
tr7017,0
tr7018,0
tr7019,0
tr7020,0
tr7021,0
tr7022,0
tr7023,0
tr7024,0
tr7025,0
tr7026,0
tr7027,0
tr7028,0
tr7029,0
tr7030,0
tr7031,0
tr7032,0
tr7033,0
tr7034,0
tr7035,0
tr7036,0
tr7037,0
tr7038,0
tr7039,0
tr7040,0
tr7041,0
tr7042,0
tr7043,1
tr7044,0
tr7045,0
tr7046,0
tr7047,0
tr7048,0
tr7049,1
tr7050,0
tr7051,0
tr7052,0
tr7053,0
tr7054,0
tr7055,0
tr7056,0
tr7057,0
tr7058,0
tr7059,0
tr7060,0
tr7061,0
tr7062,0
tr7063,0
tr7064,0
tr7065,1
tr7066,0
tr7067,0
tr7068,1
tr7069,0
tr7070,0
tr7071,0
tr7072,0
tr7073,0
tr7074,0
tr7075,0
tr7076,0
tr7077,0
tr7078,0
tr7079,0
tr7080,0
tr7081,0
tr7082,0
tr7083,0
tr7084,0
tr7085,1
tr7086,0
tr7087,0
tr7088,0
tr7089,0
tr7090,0
tr7091,0
tr7092,0
tr7093,0
tr7094,0
tr7095,0
tr7096,0
tr7097,0
tr7098,0
tr7099,0
tr7100,0
tr7101,0
tr7102,0
tr7103,0
tr7104,0
tr7105,0
tr7106,0
tr7107,0
tr7108,0
tr7109,0
tr7110,0
tr7111,0
tr7112,0
tr7113,1
tr7114,0
tr7115,0
tr7116,0
tr7117,0
tr7118,0
tr7119,0
tr7120,0
tr7121,0
tr7122,0
tr7123,1
tr7124,0
tr7125,0
tr7126,0
tr7127,0
tr7128,0
tr7129,0
tr7130,0
tr7131,0
tr7132,0
tr7133,0
tr7134,0
tr7135,0
tr7136,0
tr7137,0
tr7138,0
tr7139,0
tr7140,0
tr7141,0
tr7142,0
tr7143,0
tr7144,0
tr7145,0
tr7146,0
tr7147,0
tr7148,0
tr7149,0
tr7150,0
tr7151,0
tr7152,0
tr7153,0
tr7154,0
tr7155,0
tr7156,0
tr7157,0
tr7158,0
tr7159,0
tr7160,0
tr7161,0
tr7162,0
tr7163,0
tr7164,0
tr7165,0
tr7166,0
tr7167,0
tr7168,0
tr7169,0
tr7170,0
tr7171,0
tr7172,0
tr7173,0
tr7174,0
tr7175,0
tr7176,0
tr7177,0
tr7178,0
tr7179,0
tr7180,0
tr7181,0
tr7182,0
tr7183,0
tr7184,0
tr7185,0
tr7186,0
tr7187,0
tr7188,0
tr7189,0
tr7190,0
tr7191,0
tr7192,0
tr7193,0
tr7194,0
tr7195,0
tr7196,0
tr7197,1
tr7198,0
tr7199,0
tr7200,0
tr7201,0
tr7202,0
tr7203,0
tr7204,0
tr7205,0
tr7206,1
tr7207,0
tr7208,0
tr7209,0
tr7210,0
tr7211,0
tr7212,0
tr7213,0
tr7214,0
tr7215,0
tr7216,0
tr7217,0
tr7218,0
tr7219,0
tr7220,0
tr7221,0
tr7222,0
tr7223,0
tr7224,0
tr7225,0
tr7226,0
tr7227,0
tr7228,0
tr7229,0
tr7230,0
tr7231,0
tr7232,0
tr7233,0
tr7234,0
tr7235,0
tr7236,0
tr7237,0
tr7238,0
tr7239,0
tr7240,0
tr7241,0
tr7242,0
tr7243,0
tr7244,0
tr7245,0
tr7246,0
tr7247,0
tr7248,0
tr7249,0
tr7250,0
tr7251,0
tr7252,0
tr7253,0
tr7254,0
tr7255,0
tr7256,0
tr7257,0
tr7258,0
tr7259,0
tr7260,0
tr7261,0
tr7262,0
tr7263,0
tr7264,0
tr7265,0
tr7266,0
tr7267,0
tr7268,0
tr7269,0
tr7270,0
tr7271,0
tr7272,0
tr7273,0
tr7274,0
tr7275,0
tr7276,0
tr7277,0
tr7278,0
tr7279,0
tr7280,0
tr7281,0
tr7282,0
tr7283,0
tr7284,0
tr7285,0
tr7286,0
tr7287,0
tr7288,0
tr7289,0
tr7290,0
tr7291,0
tr7292,0
tr7293,0
tr7294,0
tr7295,0
tr7296,0
tr7297,0
tr7298,0
tr7299,0
tr7300,0
tr7301,0
tr7302,0
tr7303,0
tr7304,0
tr7305,0
tr7306,0
tr7307,0
tr7308,1
tr7309,0
tr7310,0
tr7311,0
tr7312,0
tr7313,0
tr7314,0
tr7315,0
tr7316,0
tr7317,0
tr7318,0
tr7319,1
tr7320,0
tr7321,0
tr7322,0
tr7323,0
tr7324,0
tr7325,0
tr7326,0
tr7327,0
tr7328,0
tr7329,0
tr7330,0
tr7331,0
tr7332,0
tr7333,0
tr7334,0
tr7335,0
tr7336,0
tr7337,0
tr7338,0
tr7339,0
tr7340,0
tr7341,0
tr7342,0
tr7343,0
tr7344,0
tr7345,0
tr7346,0
tr7347,0
tr7348,0
tr7349,0
tr7350,0
tr7351,0
tr7352,0
tr7353,0
tr7354,0
tr7355,0
tr7356,0
tr7357,0
tr7358,0
tr7359,0
tr7360,0
tr7361,0
tr7362,0
tr7363,0
tr7364,0
tr7365,0
tr7366,0
tr7367,0
tr7368,0
tr7369,1
tr7370,0
tr7371,1
tr7372,0
tr7373,0
tr7374,0
tr7375,0
tr7376,1
tr7377,0
tr7378,0
tr7379,0
tr7380,0
tr7381,0
tr7382,0
tr7383,0
tr7384,0
tr7385,0
tr7386,0
tr7387,0
tr7388,0
tr7389,1
tr7390,0
tr7391,0
tr7392,0
tr7393,0
tr7394,0
tr7395,0
tr7396,0
tr7397,0
tr7398,0
tr7399,0
tr7400,0
tr7401,0
tr7402,0
tr7403,0
tr7404,0
tr7405,0
tr7406,0
tr7407,0
tr7408,0
tr7409,0
tr7410,0
tr7411,0
tr7412,0
tr7413,0
tr7414,0
tr7415,0
tr7416,0
tr7417,1
tr7418,0
tr7419,0
tr7420,0
tr7421,0
tr7422,0
tr7423,0
tr7424,0
tr7425,0
tr7426,0
tr7427,0
tr7428,0
tr7429,0
tr7430,0
tr7431,0
tr7432,0
tr7433,0
tr7434,0
tr7435,1
tr7436,0
tr7437,0
tr7438,0
tr7439,0
tr7440,0
tr7441,0
tr7442,0
tr7443,0
tr7444,0
tr7445,0
tr7446,0
tr7447,0
tr7448,0
tr7449,0
tr7450,0
tr7451,0
tr7452,0
tr7453,0
tr7454,0
tr7455,0
tr7456,0
tr7457,0
tr7458,0
tr7459,0
tr7460,0
tr7461,0
tr7462,0
tr7463,0
tr7464,0
tr7465,0
tr7466,0
tr7467,0
tr7468,0
tr7469,0
tr7470,0
tr7471,0
tr7472,0
tr7473,0
tr7474,0
tr7475,0
tr7476,0
tr7477,0
tr7478,0
tr7479,0
tr7480,0
tr7481,0
tr7482,0
tr7483,0
tr7484,0
tr7485,0
tr7486,0
tr7487,0
tr7488,0
tr7489,0
tr7490,1
tr7491,0
tr7492,0
tr7493,0
tr7494,0
tr7495,0
tr7496,0
tr7497,0
tr7498,0
tr7499,0
tr7500,0
tr7501,0
tr7502,0
tr7503,0
tr7504,0
tr7505,0
tr7506,0
tr7507,0
tr7508,0
tr7509,0
tr7510,0
tr7511,0
tr7512,0
tr7513,0
tr7514,0
tr7515,1
tr7516,0
tr7517,1
tr7518,0
tr7519,0
tr7520,0
tr7521,0
tr7522,0
tr7523,0
tr7524,0
tr7525,0
tr7526,0
tr7527,0
tr7528,0
tr7529,0
tr7530,0
tr7531,0
tr7532,0
tr7533,0
tr7534,0
tr7535,0
tr7536,0
tr7537,0
tr7538,0
tr7539,0
tr7540,1
tr7541,0
tr7542,0
tr7543,0
tr7544,0
tr7545,0
tr7546,0
tr7547,0
tr7548,0
tr7549,0
tr7550,1
tr7551,0
tr7552,0
tr7553,0
tr7554,0
tr7555,0
tr7556,0
tr7557,0
tr7558,0
tr7559,0
tr7560,0
tr7561,0
tr7562,0
tr7563,0
tr7564,0
tr7565,0
tr7566,0
tr7567,0
tr7568,0
tr7569,0
tr7570,0
tr7571,0
tr7572,0
tr7573,0
tr7574,0
tr7575,0
tr7576,0
tr7577,0
tr7578,0
tr7579,0
tr7580,0
tr7581,0
tr7582,0
tr7583,0
tr7584,0
tr7585,0
tr7586,0
tr7587,0
tr7588,0
tr7589,0
tr7590,0
tr7591,1
tr7592,0
tr7593,0
tr7594,0
tr7595,0
tr7596,0
tr7597,0
tr7598,0
tr7599,0
tr7600,0
tr7601,0
tr7602,0
tr7603,0
tr7604,0
tr7605,0
tr7606,1
tr7607,0
tr7608,1
tr7609,0
tr7610,0
tr7611,0
tr7612,0
tr7613,1
tr7614,0
tr7615,0
tr7616,0
tr7617,0
tr7618,0
tr7619,0
tr7620,0
tr7621,0
tr7622,0
tr7623,0
tr7624,0
tr7625,1
tr7626,1
tr7627,0
tr7628,0
tr7629,0
tr7630,0
tr7631,0
tr7632,0
tr7633,0
tr7634,0
tr7635,0
tr7636,0
tr7637,0
tr7638,0
tr7639,0
tr7640,0
tr7641,0
tr7642,0
tr7643,0
tr7644,0
tr7645,0
tr7646,0
tr7647,0
tr7648,0
tr7649,0
tr7650,1
tr7651,0
tr7652,0
tr7653,0
tr7654,0
tr7655,1
tr7656,0
tr7657,0
tr7658,0
tr7659,0
tr7660,0
tr7661,0
tr7662,0
tr7663,0
tr7664,0
tr7665,0
tr7666,0
tr7667,0
tr7668,0
tr7669,0
tr7670,1
tr7671,1
tr7672,0
tr7673,0
tr7674,0
tr7675,1
tr7676,0
tr7677,0
tr7678,0
tr7679,0
tr7680,0
tr7681,0
tr7682,0
tr7683,0
tr7684,0
tr7685,0
tr7686,0
tr7687,0
tr7688,0
tr7689,0
tr7690,0
tr7691,0
tr7692,0
tr7693,1
tr7694,1
tr7695,0
tr7696,0
tr7697,0
tr7698,0
tr7699,0
tr7700,0
tr7701,0
tr7702,0
tr7703,0
tr7704,0
tr7705,0
tr7706,0
tr7707,0
tr7708,0
tr7709,0
tr7710,0
tr7711,0
tr7712,0
tr7713,1
tr7714,0
tr7715,0
tr7716,0
tr7717,0
tr7718,0
tr7719,0
tr7720,0
tr7721,0
tr7722,0
tr7723,0
tr7724,0
tr7725,0
tr7726,0
tr7727,0
tr7728,0
tr7729,0
tr7730,0
tr7731,0
tr7732,0
tr7733,0
tr7734,0
tr7735,0
tr7736,0
tr7737,1
tr7738,0
tr7739,0
tr7740,0
tr7741,0
tr7742,0
tr7743,0
tr7744,0
tr7745,0
tr7746,0
tr7747,0
tr7748,0
tr7749,0
tr7750,0
tr7751,0
tr7752,0
tr7753,0
tr7754,0
tr7755,0
tr7756,0
tr7757,0
tr7758,0
tr7759,0
tr7760,0
tr7761,0
tr7762,0
tr7763,0
tr7764,0
tr7765,0
tr7766,0
tr7767,0
tr7768,0
tr7769,0
tr7770,0
tr7771,0
tr7772,0
tr7773,0
tr7774,0
tr7775,0
tr7776,0
tr7777,0
tr7778,0
tr7779,0
tr7780,0
tr7781,0
tr7782,0
tr7783,0
tr7784,0
tr7785,0
tr7786,0
tr7787,0
tr7788,0
tr7789,0
tr7790,0
tr7791,0
tr7792,0
tr7793,0
tr7794,0
tr7795,0
tr7796,0
tr7797,0
tr7798,0
tr7799,0
tr7800,0
tr7801,0
tr7802,0
tr7803,0
tr7804,0
tr7805,0
tr7806,0
tr7807,0
tr7808,0
tr7809,0
tr7810,0
tr7811,0
tr7812,0
tr7813,0
tr7814,0
tr7815,0
tr7816,0
tr7817,0
tr7818,0
tr7819,1
tr7820,0
tr7821,0
tr7822,0
tr7823,0
tr7824,0
tr7825,0
tr7826,0
tr7827,0
tr7828,0
tr7829,0
tr7830,0
tr7831,0
tr7832,0
tr7833,0
tr7834,0
tr7835,0
tr7836,0
tr7837,0
tr7838,0
tr7839,0
tr7840,0
tr7841,0
tr7842,0
tr7843,0
tr7844,0
tr7845,0
tr7846,0
tr7847,0
tr7848,0
tr7849,0
tr7850,0
tr7851,0
tr7852,0
tr7853,0
tr7854,0
tr7855,0
tr7856,0
tr7857,1
tr7858,0
tr7859,0
tr7860,0
tr7861,0
tr7862,0
tr7863,0
tr7864,1
tr7865,1
tr7866,0
tr7867,0
tr7868,0
tr7869,0
tr7870,0
tr7871,0
tr7872,0
tr7873,0
tr7874,0
tr7875,0
tr7876,0
tr7877,0
tr7878,0
tr7879,0
tr7880,0
tr7881,0
tr7882,0
tr7883,0
tr7884,0
tr7885,0
tr7886,0
tr7887,0
tr7888,0
tr7889,0
tr7890,1
tr7891,0
tr7892,0
tr7893,0
tr7894,0
tr7895,0
tr7896,0
tr7897,0
tr7898,0
tr7899,1
tr7900,0
tr7901,0
tr7902,0
tr7903,0
tr7904,0
tr7905,0
tr7906,0
tr7907,0
tr7908,0
tr7909,0
tr7910,0
tr7911,0
tr7912,0
tr7913,0
tr7914,0
tr7915,0
tr7916,0
tr7917,0
tr7918,1
tr7919,0
tr7920,0
tr7921,0
tr7922,0
tr7923,0
tr7924,0
tr7925,0
tr7926,1
tr7927,0
tr7928,0
tr7929,0
tr7930,0
tr7931,0
tr7932,0
tr7933,0
tr7934,1
tr7935,1
tr7936,0
tr7937,0
tr7938,0
tr7939,0
tr7940,1
tr7941,0
tr7942,0
tr7943,0
tr7944,0
tr7945,0
tr7946,0
tr7947,0
tr7948,0
tr7949,0
tr7950,0
tr7951,1
tr7952,0
tr7953,0
tr7954,0
tr7955,0
tr7956,0
tr7957,0
tr7958,0
tr7959,0
tr7960,0
tr7961,0
tr7962,0
tr7963,0
tr7964,0
tr7965,0
tr7966,0
tr7967,0
tr7968,0
tr7969,0
tr7970,0
tr7971,0
tr7972,0
tr7973,0
tr7974,0
tr7975,0
tr7976,0
tr7977,0
tr7978,0
tr7979,0
tr7980,0
tr7981,0
tr7982,0
tr7983,0
tr7984,0
tr7985,0
tr7986,0
tr7987,0
tr7988,0
tr7989,1
tr7990,0
tr7991,0
tr7992,0
tr7993,0
tr7994,0
tr7995,0
tr7996,0
tr7997,1
tr7998,0
tr7999,0
tr8000,0
tr8001,0
tr8002,0
tr8003,0
tr8004,0
tr8005,0
tr8006,0
tr8007,0
tr8008,0
tr8009,0
tr8010,1
tr8011,0
tr8012,0
tr8013,0
tr8014,1
tr8015,0
tr8016,0
tr8017,0
tr8018,0
tr8019,0
tr8020,0
tr8021,0
tr8022,0
tr8023,0
tr8024,0
tr8025,0
tr8026,0
tr8027,0
tr8028,0
tr8029,0
tr8030,0
tr8031,0
tr8032,0
tr8033,0
tr8034,0
tr8035,0
tr8036,0
tr8037,0
tr8038,0
tr8039,0
tr8040,0
tr8041,0
tr8042,0
tr8043,0
tr8044,0
tr8045,0
tr8046,0
tr8047,0
tr8048,0
tr8049,0
tr8050,0
tr8051,0
tr8052,0
tr8053,0
tr8054,0
tr8055,0
tr8056,0
tr8057,0
tr8058,0
tr8059,0
tr8060,0
tr8061,0
tr8062,0
tr8063,0
tr8064,0
tr8065,0
tr8066,0
tr8067,0
tr8068,0
tr8069,0
tr8070,0
tr8071,0
tr8072,0
tr8073,0
tr8074,0
tr8075,0
tr8076,0
tr8077,0
tr8078,0
tr8079,0
tr8080,0
tr8081,0
tr8082,0
tr8083,0
tr8084,0
tr8085,0
tr8086,0
tr8087,0
tr8088,0
tr8089,0
tr8090,1
tr8091,0
tr8092,0
tr8093,0
tr8094,0
tr8095,0
tr8096,0
tr8097,0
tr8098,0
tr8099,0
tr8100,0
tr8101,0
tr8102,0
tr8103,0
tr8104,0
tr8105,0
tr8106,1
tr8107,1
tr8108,0
tr8109,0
tr8110,0
tr8111,0
tr8112,0
tr8113,1
tr8114,0
tr8115,1
tr8116,0
tr8117,0
tr8118,0
tr8119,0
tr8120,0
tr8121,0
tr8122,0
tr8123,0
tr8124,0
tr8125,0
tr8126,0
tr8127,0
tr8128,0
tr8129,0
tr8130,0
tr8131,0
tr8132,0
tr8133,0
tr8134,0
tr8135,0
tr8136,0
tr8137,0
tr8138,0
tr8139,0
tr8140,0
tr8141,0
tr8142,0
tr8143,0
tr8144,0
tr8145,0
tr8146,0
tr8147,0
tr8148,0
tr8149,0
tr8150,0
tr8151,0
tr8152,0
tr8153,0
tr8154,0
tr8155,0
tr8156,0
tr8157,0
tr8158,0
tr8159,0
tr8160,0
tr8161,0
tr8162,0
tr8163,0
tr8164,0
tr8165,0
tr8166,0
tr8167,0
tr8168,0
tr8169,0
tr8170,0
tr8171,0
tr8172,0
tr8173,0
tr8174,0
tr8175,0
tr8176,0
tr8177,0
tr8178,0
tr8179,0
tr8180,0
tr8181,0
tr8182,0
tr8183,0
tr8184,0
tr8185,0
tr8186,0
tr8187,0
tr8188,0
tr8189,0
tr8190,0
tr8191,0
tr8192,0
tr8193,0
tr8194,0
tr8195,0
tr8196,0
tr8197,0
tr8198,0
tr8199,0
tr8200,0
tr8201,0
tr8202,0
tr8203,0
tr8204,0
tr8205,0
tr8206,0
tr8207,0
tr8208,0
tr8209,0
tr8210,0
tr8211,0
tr8212,0
tr8213,0
tr8214,0
tr8215,0
tr8216,0
tr8217,0
tr8218,0
tr8219,0
tr8220,1
tr8221,0
tr8222,0
tr8223,0
tr8224,0
tr8225,0
tr8226,0
tr8227,0
tr8228,0
tr8229,0
tr8230,0
tr8231,1
tr8232,0
tr8233,0
tr8234,0
tr8235,0
tr8236,0
tr8237,0
tr8238,0
tr8239,0
tr8240,0
tr8241,0
tr8242,0
tr8243,0
tr8244,0
tr8245,0
tr8246,0
tr8247,0
tr8248,1
tr8249,0
tr8250,0
tr8251,1
tr8252,0
tr8253,0
tr8254,0
tr8255,0
tr8256,0
tr8257,0
tr8258,0
tr8259,0
tr8260,0
tr8261,0
tr8262,0
tr8263,0
tr8264,0
tr8265,0
tr8266,0
tr8267,0
tr8268,0
tr8269,0
tr8270,1
tr8271,0
tr8272,0
tr8273,0
tr8274,0
tr8275,0
tr8276,0
tr8277,0
tr8278,0
tr8279,1
tr8280,0
tr8281,0
tr8282,0
tr8283,0
tr8284,0
tr8285,0
tr8286,0
tr8287,0
tr8288,0
tr8289,0
tr8290,0
tr8291,0
tr8292,1
tr8293,0
tr8294,0
tr8295,0
tr8296,0
tr8297,0
tr8298,0
tr8299,0
tr8300,0
tr8301,0
tr8302,0
tr8303,0
tr8304,0
tr8305,0
tr8306,0
tr8307,0
tr8308,0
tr8309,0
tr8310,0
tr8311,0
tr8312,0
tr8313,0
tr8314,0
tr8315,0
tr8316,0
tr8317,0
tr8318,0
tr8319,1
tr8320,0
tr8321,0
tr8322,0
tr8323,1
tr8324,1
tr8325,0
tr8326,0
tr8327,0
tr8328,0
tr8329,0
tr8330,0
tr8331,0
tr8332,0
tr8333,0
tr8334,1
tr8335,0
tr8336,0
tr8337,0
tr8338,0
tr8339,0
tr8340,0
tr8341,0
tr8342,0
tr8343,0
tr8344,0
tr8345,0
tr8346,0
tr8347,0
tr8348,0
tr8349,0
tr8350,0
tr8351,0
tr8352,0
tr8353,0
tr8354,0
tr8355,0
tr8356,0
tr8357,0
tr8358,0
tr8359,0
tr8360,0
tr8361,0
tr8362,0
tr8363,0
tr8364,0
tr8365,0
tr8366,0
tr8367,0
tr8368,0
tr8369,0
tr8370,0
tr8371,0
tr8372,0
tr8373,0
tr8374,0
tr8375,0
tr8376,0
tr8377,0
tr8378,0
tr8379,1
tr8380,1
tr8381,0
tr8382,0
tr8383,0
tr8384,0
tr8385,0
tr8386,1
tr8387,0
tr8388,0
tr8389,0
tr8390,0
tr8391,1
tr8392,1
tr8393,0
tr8394,1
tr8395,0
tr8396,0
tr8397,0
tr8398,0
tr8399,0
tr8400,0
tr8401,1
tr8402,0
tr8403,0
tr8404,0
tr8405,0
tr8406,0
tr8407,0
tr8408,0
tr8409,0
tr8410,0
tr8411,0
tr8412,0
tr8413,0
tr8414,0
tr8415,0
tr8416,0
tr8417,0
tr8418,0
tr8419,0
tr8420,0
tr8421,0
tr8422,0
tr8423,0
tr8424,0
tr8425,0
tr8426,0
tr8427,0
tr8428,0
tr8429,0
tr8430,0
tr8431,0
tr8432,0
tr8433,0
tr8434,0
tr8435,0
tr8436,0
tr8437,0
tr8438,0
tr8439,0
tr8440,0
tr8441,0
tr8442,0
tr8443,0
tr8444,0
tr8445,0
tr8446,0
tr8447,0
tr8448,0
tr8449,0
tr8450,0
tr8451,0
tr8452,1
tr8453,0
tr8454,0
tr8455,0
tr8456,0
tr8457,0
tr8458,0
tr8459,0
tr8460,0
tr8461,0
tr8462,0
tr8463,0
tr8464,0
tr8465,0
tr8466,0
tr8467,0
tr8468,0
tr8469,0
tr8470,0
tr8471,0
tr8472,0
tr8473,0
tr8474,0
tr8475,0
tr8476,0
tr8477,0
tr8478,0
tr8479,0
tr8480,0
tr8481,0
tr8482,0
tr8483,0
tr8484,0
tr8485,0
tr8486,0
tr8487,0
tr8488,0
tr8489,0
tr8490,0
tr8491,0
tr8492,0
tr8493,0
tr8494,1
tr8495,0
tr8496,0
tr8497,0
tr8498,0
tr8499,0
tr8500,0
tr8501,0
tr8502,0
tr8503,0
tr8504,0
tr8505,0
tr8506,0
tr8507,0
tr8508,0
tr8509,0
tr8510,0
tr8511,0
tr8512,0
tr8513,0
tr8514,0
tr8515,0
tr8516,0
tr8517,0
tr8518,0
tr8519,0
tr8520,0
tr8521,0
tr8522,0
tr8523,0
tr8524,0
tr8525,0
tr8526,1
tr8527,0
tr8528,1
tr8529,1
tr8530,0
tr8531,0
tr8532,0
tr8533,0
tr8534,0
tr8535,0
tr8536,0
tr8537,0
tr8538,0
tr8539,0
tr8540,0
tr8541,0
tr8542,0
tr8543,0
tr8544,0
tr8545,0
tr8546,0
tr8547,0
tr8548,0
tr8549,0
tr8550,0
tr8551,0
tr8552,0
tr8553,0
tr8554,0
tr8555,0
tr8556,0
tr8557,1
tr8558,0
tr8559,0
tr8560,0
tr8561,0
tr8562,0
tr8563,0
tr8564,0
tr8565,1
tr8566,0
tr8567,0
tr8568,0
tr8569,0
tr8570,0
tr8571,0
tr8572,0
tr8573,0
tr8574,0
tr8575,0
tr8576,0
tr8577,0
tr8578,0
tr8579,0
tr8580,0
tr8581,0
tr8582,0
tr8583,0
tr8584,0
tr8585,0
tr8586,0
tr8587,0
tr8588,0
tr8589,0
tr8590,0
tr8591,0
tr8592,0
tr8593,0
tr8594,0
tr8595,0
tr8596,0
tr8597,0
tr8598,0
tr8599,0
tr8600,0
tr8601,0
tr8602,0
tr8603,0
tr8604,0
tr8605,0
tr8606,0
tr8607,0
tr8608,0
tr8609,0
tr8610,0
tr8611,0
tr8612,0
tr8613,0
tr8614,0
tr8615,0
tr8616,0
tr8617,0
tr8618,1
tr8619,0
tr8620,0
tr8621,0
tr8622,0
tr8623,0
tr8624,0
tr8625,0
tr8626,0
tr8627,0
tr8628,0
tr8629,0
tr8630,0
tr8631,0
tr8632,0
tr8633,0
tr8634,0
tr8635,0
tr8636,0
tr8637,0
tr8638,0
tr8639,0
tr8640,0
tr8641,0
tr8642,0
tr8643,0
tr8644,0
tr8645,0
tr8646,0
tr8647,0
tr8648,0
tr8649,0
tr8650,0
tr8651,0
tr8652,0
tr8653,0
tr8654,1
tr8655,0
tr8656,0
tr8657,0
tr8658,0
tr8659,0
tr8660,0
tr8661,0
tr8662,0
tr8663,0
tr8664,0
tr8665,0
tr8666,0
tr8667,0
tr8668,0
tr8669,0
tr8670,0
tr8671,0
tr8672,0
tr8673,0
tr8674,0
tr8675,1
tr8676,0
tr8677,0
tr8678,0
tr8679,0
tr8680,0
tr8681,0
tr8682,0
tr8683,0
tr8684,0
tr8685,1
tr8686,0
tr8687,0
tr8688,0
tr8689,0
tr8690,0
tr8691,0
tr8692,0
tr8693,0
tr8694,0
tr8695,0
tr8696,0
tr8697,0
tr8698,0
tr8699,0
tr8700,0
tr8701,0
tr8702,0
tr8703,0
tr8704,0
tr8705,0
tr8706,0
tr8707,0
tr8708,0
tr8709,0
tr8710,0
tr8711,0
tr8712,0
tr8713,0
tr8714,0
tr8715,0
tr8716,0
tr8717,0
tr8718,0
tr8719,1
tr8720,0
tr8721,0
tr8722,0
tr8723,0
tr8724,1
tr8725,0
tr8726,0
tr8727,0
tr8728,0
tr8729,0
tr8730,0
tr8731,0
tr8732,0
tr8733,0
tr8734,0
tr8735,0
tr8736,0
tr8737,0
tr8738,0
tr8739,0
tr8740,0
tr8741,0
tr8742,0
tr8743,0
tr8744,0
tr8745,0
tr8746,0
tr8747,0
tr8748,0
tr8749,0
tr8750,0
tr8751,0
tr8752,0
tr8753,0
tr8754,0
tr8755,0
tr8756,0
tr8757,0
tr8758,0
tr8759,0
tr8760,0
tr8761,0
tr8762,1
